GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than 10.0 percent,Margin of Error; Total: - Less than 10.0 percent,Estimate; Total: - 10.0 to 14.9 percent,Margin of Error; Total: - 10.0 to 14.9 percent,Estimate; Total: - 15.0 to 19.9 percent,Margin of Error; Total: - 15.0 to 19.9 percent,Estimate; Total: - 20.0 to 24.9 percent,Margin of Error; Total: - 20.0 to 24.9 percent,Estimate; Total: - 25.0 to 29.9 percent,Margin of Error; Total: - 25.0 to 29.9 percent,Estimate; Total: - 30.0 to 34.9 percent,Margin of Error; Total: - 30.0 to 34.9 percent,Estimate; Total: - 35.0 to 39.9 percent,Margin of Error; Total: - 35.0 to 39.9 percent,Estimate; Total: - 40.0 to 49.9 percent,Margin of Error; Total: - 40.0 to 49.9 percent,Estimate; Total: - 50.0 percent or more,Margin of Error; Total: - 50.0 percent or more,Estimate; Total: - Not computed,Margin of Error; Total: - Not computed
1500000US360470428003,360470428003,"Block Group 3, Census Tract 428, Kings County, New York",350,87,0,12,50,40,0,12,8,12,40,49,24,29,35,39,12,19,166,66,15,24
1500000US360470429001,360470429001,"Block Group 1, Census Tract 429, Kings County, New York",402,94,0,12,43,48,35,34,36,26,0,12,48,46,20,32,16,18,184,83,20,33
1500000US360470429002,360470429002,"Block Group 2, Census Tract 429, Kings County, New York",540,114,35,36,38,32,105,55,29,38,42,39,73,50,38,35,27,32,153,76,0,12
1500000US360470429003,360470429003,"Block Group 3, Census Tract 429, Kings County, New York",427,97,0,12,44,42,15,25,16,25,79,66,14,21,47,40,57,45,139,68,16,26
1500000US360470429004,360470429004,"Block Group 4, Census Tract 429, Kings County, New York",438,113,22,36,0,12,86,68,22,34,7,12,74,52,10,14,52,55,148,73,17,13
1500000US360470430001,360470430001,"Block Group 1, Census Tract 430, Kings County, New York",333,102,69,72,14,17,53,41,47,48,30,30,41,46,0,12,8,13,39,29,32,43
1500000US360470430002,360470430002,"Block Group 2, Census Tract 430, Kings County, New York",279,72,0,12,0,12,64,48,38,42,57,46,6,16,49,48,5,9,47,41,13,20
1500000US360470430003,360470430003,"Block Group 3, Census Tract 430, Kings County, New York",403,93,35,35,24,37,52,50,36,32,57,48,28,23,32,46,39,30,93,49,7,10
1500000US360470431001,360470431001,"Block Group 1, Census Tract 431, Kings County, New York",434,96,7,12,0,12,70,60,32,36,45,36,0,12,0,12,11,18,259,94,10,15
1500000US360470431002,360470431002,"Block Group 2, Census Tract 431, Kings County, New York",311,83,0,12,0,12,18,21,39,36,42,50,0,12,27,25,36,44,128,65,21,33
1500000US360470431003,360470431003,"Block Group 3, Census Tract 431, Kings County, New York",453,107,10,16,21,34,0,12,18,20,28,33,99,78,18,31,83,60,156,84,20,31
1500000US360470431004,360470431004,"Block Group 4, Census Tract 431, Kings County, New York",478,105,21,34,76,63,48,55,43,49,48,47,42,43,0,12,13,21,162,82,25,31
1500000US360470432001,360470432001,"Block Group 1, Census Tract 432, Kings County, New York",241,69,17,27,33,38,61,50,27,31,7,11,0,12,7,10,0,12,55,44,34,28
1500000US360470432002,360470432002,"Block Group 2, Census Tract 432, Kings County, New York",525,91,10,17,6,10,20,31,36,37,165,66,68,53,36,28,32,29,135,79,17,21
1500000US360470432003,360470432003,"Block Group 3, Census Tract 432, Kings County, New York",249,66,0,12,0,12,18,30,0,12,73,51,13,22,0,12,51,47,86,58,8,12
1500000US360470433001,360470433001,"Block Group 1, Census Tract 433, Kings County, New York",485,92,0,12,44,47,32,32,28,33,166,86,63,52,68,36,49,52,35,32,0,12
1500000US360470433002,360470433002,"Block Group 2, Census Tract 433, Kings County, New York",225,89,40,41,0,12,32,46,23,36,27,41,0,12,31,32,18,28,54,50,0,12
1500000US360470433003,360470433003,"Block Group 3, Census Tract 433, Kings County, New York",578,119,65,56,23,35,32,41,10,17,44,44,52,57,17,22,24,34,258,99,53,39
1500000US360470434001,360470434001,"Block Group 1, Census Tract 434, Kings County, New York",284,83,0,12,0,12,43,42,9,13,22,21,26,31,60,50,51,45,73,40,0,12
1500000US360470434002,360470434002,"Block Group 2, Census Tract 434, Kings County, New York",208,86,0,12,35,41,0,12,29,41,31,31,18,21,27,24,26,31,42,41,0,12
1500000US360470434003,360470434003,"Block Group 3, Census Tract 434, Kings County, New York",341,87,19,21,22,24,54,49,21,35,33,38,59,54,7,12,27,34,83,48,16,25
1500000US360470435001,360470435001,"Block Group 1, Census Tract 435, Kings County, New York",424,104,39,38,17,27,35,55,25,40,19,25,24,29,0,12,17,27,213,90,35,42
1500000US360470435002,360470435002,"Block Group 2, Census Tract 435, Kings County, New York",392,105,0,12,20,25,16,24,37,35,55,53,25,36,17,25,38,47,184,100,0,12
1500000US360470435003,360470435003,"Block Group 3, Census Tract 435, Kings County, New York",445,107,19,30,58,67,31,47,65,66,26,24,11,16,23,31,33,41,132,81,47,52
1500000US360470436001,360470436001,"Block Group 1, Census Tract 436, Kings County, New York",449,97,30,37,10,14,47,47,40,28,50,42,33,39,33,39,41,41,147,82,18,28
1500000US360470436002,360470436002,"Block Group 2, Census Tract 436, Kings County, New York",405,106,13,19,29,28,33,30,11,17,35,32,86,74,10,15,9,14,179,84,0,12
1500000US360470436003,360470436003,"Block Group 3, Census Tract 436, Kings County, New York",419,108,0,12,9,14,44,46,32,34,22,20,66,67,31,37,35,46,148,83,32,34
1500000US360470437001,360470437001,"Block Group 1, Census Tract 437, Kings County, New York",532,102,19,22,18,23,47,48,57,54,53,48,72,62,61,52,38,37,138,80,29,27
1500000US360470437002,360470437002,"Block Group 2, Census Tract 437, Kings County, New York",286,93,0,12,0,12,50,47,0,12,60,55,20,22,31,35,0,12,112,63,13,22
1500000US360470437003,360470437003,"Block Group 3, Census Tract 437, Kings County, New York",315,98,40,46,16,26,20,31,23,27,9,13,24,30,39,35,9,17,90,59,45,53
1500000US360470437004,360470437004,"Block Group 4, Census Tract 437, Kings County, New York",299,81,0,12,0,12,34,28,33,42,36,40,10,15,45,36,44,40,97,52,0,12
1500000US360470438001,360470438001,"Block Group 1, Census Tract 438, Kings County, New York",311,64,5,9,20,20,45,28,5,8,22,18,11,17,15,18,23,24,109,55,56,52
1500000US360470438002,360470438002,"Block Group 2, Census Tract 438, Kings County, New York",369,86,14,15,32,29,22,17,27,27,25,34,17,19,42,43,22,22,148,61,20,31
1500000US360470439001,360470439001,"Block Group 1, Census Tract 439, Kings County, New York",340,115,0,12,7,12,41,50,56,58,14,22,38,52,12,20,27,42,98,57,47,53
1500000US360470439002,360470439002,"Block Group 2, Census Tract 439, Kings County, New York",475,94,40,47,71,54,28,32,11,17,0,12,0,12,51,49,45,48,169,72,60,53
1500000US360470439003,360470439003,"Block Group 3, Census Tract 439, Kings County, New York",229,85,0,12,25,41,24,27,20,26,0,12,22,27,35,35,21,34,61,53,21,33
1500000US360470440001,360470440001,"Block Group 1, Census Tract 440, Kings County, New York",263,72,0,12,20,21,54,48,25,21,43,34,10,14,0,12,0,12,106,55,5,8
1500000US360470440002,360470440002,"Block Group 2, Census Tract 440, Kings County, New York",140,63,18,22,14,23,0,12,0,12,13,22,0,12,39,42,0,12,42,36,14,18
1500000US360470440003,360470440003,"Block Group 3, Census Tract 440, Kings County, New York",148,49,0,12,15,25,23,34,0,12,0,12,0,12,0,12,0,12,84,41,26,23
1500000US360470441001,360470441001,"Block Group 1, Census Tract 441, Kings County, New York",615,121,10,15,101,75,88,60,55,48,57,49,91,74,7,14,9,15,177,94,20,33
1500000US360470441002,360470441002,"Block Group 2, Census Tract 441, Kings County, New York",545,119,0,12,0,12,100,77,26,32,21,34,59,45,0,12,76,53,255,92,8,13
1500000US360470441003,360470441003,"Block Group 3, Census Tract 441, Kings County, New York",561,123,23,34,74,50,44,50,49,44,60,43,64,60,23,26,53,53,145,78,26,37
1500000US360470442001,360470442001,"Block Group 1, Census Tract 442, Kings County, New York",257,84,0,12,0,12,20,32,6,10,38,38,22,22,0,12,46,43,115,61,10,16
1500000US360470442002,360470442002,"Block Group 2, Census Tract 442, Kings County, New York",210,81,0,12,12,20,40,36,5,9,20,31,6,10,6,9,24,29,91,70,6,9
1500000US360470443001,360470443001,"Block Group 1, Census Tract 443, Kings County, New York",361,96,0,12,49,35,41,40,60,46,69,64,17,24,10,15,26,35,70,56,19,30
1500000US360470443002,360470443002,"Block Group 2, Census Tract 443, Kings County, New York",456,98,0,12,45,44,54,54,27,32,37,35,46,45,30,38,16,29,143,70,58,45
1500000US360470443003,360470443003,"Block Group 3, Census Tract 443, Kings County, New York",541,121,8,13,71,61,0,12,64,49,52,46,38,45,26,37,40,43,186,85,56,50
1500000US360470443004,360470443004,"Block Group 4, Census Tract 443, Kings County, New York",259,75,0,12,29,37,106,68,16,19,31,37,13,21,0,12,9,14,55,45,0,12
1500000US360470444001,360470444001,"Block Group 1, Census Tract 444, Kings County, New York",180,75,0,12,9,14,0,12,0,12,0,12,20,23,0,12,9,14,142,77,0,12
1500000US360470444002,360470444002,"Block Group 2, Census Tract 444, Kings County, New York",267,73,33,40,32,32,8,13,5,9,31,24,0,12,0,12,24,26,108,59,26,30
1500000US360470444003,360470444003,"Block Group 3, Census Tract 444, Kings County, New York",166,69,0,12,16,17,0,12,16,17,12,22,13,15,0,12,43,41,27,37,39,45
1500000US360470445001,360470445001,"Block Group 1, Census Tract 445, Kings County, New York",318,78,0,12,25,24,35,26,0,12,53,45,22,27,12,19,27,40,108,68,36,39
1500000US360470445002,360470445002,"Block Group 2, Census Tract 445, Kings County, New York",410,101,0,12,21,34,29,33,29,34,24,26,49,38,16,21,0,12,208,89,34,38
1500000US360470445003,360470445003,"Block Group 3, Census Tract 445, Kings County, New York",497,92,0,12,48,54,23,26,70,54,20,32,40,46,107,70,71,55,118,67,0,12
1500000US360470446001,360470446001,"Block Group 1, Census Tract 446, Kings County, New York",178,73,37,47,0,12,0,12,18,18,15,18,46,49,21,18,14,15,6,9,21,24
1500000US360470446002,360470446002,"Block Group 2, Census Tract 446, Kings County, New York",233,63,34,40,30,34,15,18,26,27,0,12,25,22,8,12,19,21,76,37,0,12
1500000US360470447001,360470447001,"Block Group 1, Census Tract 447, Kings County, New York",471,101,25,30,15,18,38,29,89,74,47,47,16,17,24,30,9,11,191,95,17,24
1500000US360470447002,360470447002,"Block Group 2, Census Tract 447, Kings County, New York",257,90,33,38,18,21,9,14,43,43,14,25,30,47,25,32,31,35,54,61,0,12
1500000US360470448001,360470448001,"Block Group 1, Census Tract 448, Kings County, New York",120,47,0,12,0,12,0,12,30,46,14,22,0,12,0,12,9,15,57,39,10,14
1500000US360470448002,360470448002,"Block Group 2, Census Tract 448, Kings County, New York",226,63,42,33,5,10,19,26,40,30,0,12,19,19,4,6,36,33,43,33,18,14
1500000US360470449001,360470449001,"Block Group 1, Census Tract 449, Kings County, New York",53,38,14,23,0,12,17,25,22,32,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470449002,360470449002,"Block Group 2, Census Tract 449, Kings County, New York",677,97,80,46,87,59,93,60,98,58,87,50,82,50,26,30,66,55,24,23,34,40
1500000US360470449003,360470449003,"Block Group 3, Census Tract 449, Kings County, New York",207,66,0,12,0,12,19,31,10,16,13,17,18,29,0,12,56,51,82,54,9,14
1500000US360470449004,360470449004,"Block Group 4, Census Tract 449, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470450001,360470450001,"Block Group 1, Census Tract 450, Kings County, New York",63,56,0,12,0,12,0,12,0,12,0,12,3,6,0,12,33,53,27,18,0,12
1500000US360470452001,360470452001,"Block Group 1, Census Tract 452, Kings County, New York",124,90,0,12,0,12,0,12,21,29,0,12,16,26,0,12,62,83,17,16,8,12
1500000US360470452002,360470452002,"Block Group 2, Census Tract 452, Kings County, New York",267,75,52,45,20,29,30,19,10,11,18,20,0,12,10,15,34,39,77,32,16,17
1500000US360470453001,360470453001,"Block Group 1, Census Tract 453, Kings County, New York",364,58,0,12,15,17,24,28,32,28,39,40,58,36,7,11,39,30,118,50,32,29
1500000US360470453002,360470453002,"Block Group 2, Census Tract 453, Kings County, New York",244,52,3,6,11,12,16,15,19,21,63,45,36,29,20,19,41,31,28,24,7,14
1500000US360470454001,360470454001,"Block Group 1, Census Tract 454, Kings County, New York",200,65,0,12,0,12,49,37,8,13,35,20,24,38,0,12,6,12,69,43,9,10
1500000US360470454002,360470454002,"Block Group 2, Census Tract 454, Kings County, New York",142,55,25,39,5,7,14,19,4,6,17,26,0,12,4,7,10,16,26,23,37,32
1500000US360470456001,360470456001,"Block Group 1, Census Tract 456, Kings County, New York",348,82,3,6,32,25,0,12,10,9,48,29,21,33,10,11,29,31,193,81,2,5
1500000US360470456002,360470456002,"Block Group 2, Census Tract 456, Kings County, New York",341,68,0,12,0,12,23,21,38,36,44,34,13,19,0,12,90,44,133,51,0,12
1500000US360470458001,360470458001,"Block Group 1, Census Tract 458, Kings County, New York",134,42,14,18,12,13,6,9,5,9,5,9,25,27,0,12,26,33,41,32,0,12
1500000US360470458002,360470458002,"Block Group 2, Census Tract 458, Kings County, New York",27,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,22,0,12,11,17
1500000US360470460001,360470460001,"Block Group 1, Census Tract 460, Kings County, New York",255,85,0,12,38,43,17,18,34,39,10,15,35,36,0,12,6,10,115,60,0,12
1500000US360470460002,360470460002,"Block Group 2, Census Tract 460, Kings County, New York",417,88,0,12,68,55,8,13,57,48,6,10,76,43,13,22,39,44,138,70,12,19
1500000US360470460003,360470460003,"Block Group 3, Census Tract 460, Kings County, New York",22,22,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,12,17,0,12
1500000US360470462011,360470462011,"Block Group 1, Census Tract 462.01, Kings County, New York",444,85,7,11,36,40,43,52,46,51,26,25,39,43,14,21,48,42,148,63,37,40
1500000US360470462012,360470462012,"Block Group 2, Census Tract 462.01, Kings County, New York",275,81,0,12,31,29,5,9,0,12,91,57,19,17,27,42,9,14,84,56,9,13
1500000US360470462021,360470462021,"Block Group 1, Census Tract 462.02, Kings County, New York",129,42,0,12,21,18,0,12,24,24,5,8,4,8,0,12,15,17,46,26,14,19
1500000US360470462022,360470462022,"Block Group 2, Census Tract 462.02, Kings County, New York",215,59,14,20,0,12,5,8,27,32,0,12,15,15,15,24,32,49,107,42,0,12
1500000US360470464001,360470464001,"Block Group 1, Census Tract 464, Kings County, New York",130,51,0,12,0,12,0,12,0,12,12,19,9,15,0,12,15,17,73,38,21,22
1500000US360470464002,360470464002,"Block Group 2, Census Tract 464, Kings County, New York",207,57,0,12,30,40,14,22,0,12,16,23,22,31,0,12,5,9,99,45,21,33
1500000US360470468001,360470468001,"Block Group 1, Census Tract 468, Kings County, New York",215,87,8,12,0,12,41,39,14,17,9,14,7,11,0,12,0,12,84,61,52,56
1500000US360470470001,360470470001,"Block Group 1, Census Tract 470, Kings County, New York",65,34,5,7,0,12,0,12,11,18,0,12,12,18,0,12,3,6,22,22,12,15
1500000US360470470002,360470470002,"Block Group 2, Census Tract 470, Kings County, New York",231,76,0,12,0,12,8,9,22,21,0,12,0,12,4,6,26,33,139,59,32,31
1500000US360470472001,360470472001,"Block Group 1, Census Tract 472, Kings County, New York",73,40,0,12,0,12,6,10,17,27,4,7,0,12,0,12,14,22,32,19,0,12
1500000US360470472002,360470472002,"Block Group 2, Census Tract 472, Kings County, New York",114,52,13,18,0,12,5,8,23,26,0,12,0,12,0,12,9,12,60,43,4,6
1500000US360470472003,360470472003,"Block Group 3, Census Tract 472, Kings County, New York",130,60,0,12,43,49,0,12,0,12,15,24,20,22,4,6,13,15,29,28,6,9
1500000US360470474001,360470474001,"Block Group 1, Census Tract 474, Kings County, New York",289,87,21,33,45,50,19,22,20,27,9,10,0,12,44,39,0,12,98,54,33,39
1500000US360470474002,360470474002,"Block Group 2, Census Tract 474, Kings County, New York",201,63,4,6,9,14,5,10,17,26,8,9,0,12,9,14,35,39,85,50,29,32
1500000US360470476001,360470476001,"Block Group 1, Census Tract 476, Kings County, New York",132,73,21,33,31,47,0,12,0,12,0,12,0,12,20,31,0,12,60,38,0,12
1500000US360470476002,360470476002,"Block Group 2, Census Tract 476, Kings County, New York",197,85,0,12,0,12,35,27,8,13,13,21,16,27,0,12,0,12,109,78,16,17
1500000US360470476003,360470476003,"Block Group 3, Census Tract 476, Kings County, New York",320,88,0,12,0,12,25,30,38,40,25,40,10,16,10,18,8,15,189,85,15,18
1500000US360470477001,360470477001,"Block Group 1, Census Tract 477, Kings County, New York",471,103,9,14,38,35,82,61,99,70,61,52,58,74,43,34,4,11,58,47,19,20
1500000US360470477002,360470477002,"Block Group 2, Census Tract 477, Kings County, New York",769,116,10,16,42,30,97,54,53,35,93,57,131,82,73,55,95,65,168,83,7,12
1500000US360470478001,360470478001,"Block Group 1, Census Tract 478, Kings County, New York",341,108,29,34,0,12,43,54,16,33,7,11,0,12,9,15,0,12,230,89,7,11
1500000US360470478002,360470478002,"Block Group 2, Census Tract 478, Kings County, New York",274,102,0,12,23,37,25,30,23,41,23,37,17,28,0,12,0,12,140,81,23,26
1500000US360470478003,360470478003,"Block Group 3, Census Tract 478, Kings County, New York",220,78,0,12,0,12,0,12,7,12,33,35,0,12,0,12,15,17,140,69,25,37
1500000US360470480001,360470480001,"Block Group 1, Census Tract 480, Kings County, New York",418,100,7,12,8,13,82,52,71,60,35,43,46,33,15,18,16,19,138,66,0,12
1500000US360470480002,360470480002,"Block Group 2, Census Tract 480, Kings County, New York",284,89,23,24,18,21,17,28,0,12,14,15,43,40,0,12,31,40,129,69,9,17
1500000US360470481001,360470481001,"Block Group 1, Census Tract 481, Kings County, New York",201,89,0,12,37,47,0,12,37,34,31,30,0,12,53,51,0,12,26,38,17,28
1500000US360470481002,360470481002,"Block Group 2, Census Tract 481, Kings County, New York",376,68,0,12,0,12,28,36,60,56,62,52,33,38,31,34,27,27,129,75,6,10
1500000US360470481003,360470481003,"Block Group 3, Census Tract 481, Kings County, New York",563,103,0,12,82,53,119,73,75,56,40,30,17,27,115,83,28,37,87,51,0,12
1500000US360470482001,360470482001,"Block Group 1, Census Tract 482, Kings County, New York",415,109,22,25,23,31,45,48,57,49,85,53,26,42,42,44,18,30,77,60,20,32
1500000US360470482002,360470482002,"Block Group 2, Census Tract 482, Kings County, New York",139,75,0,12,9,14,22,25,14,23,7,12,0,12,14,22,11,17,62,55,0,12
1500000US360470482003,360470482003,"Block Group 3, Census Tract 482, Kings County, New York",523,85,7,11,15,18,0,12,50,46,50,50,18,32,77,62,45,41,186,83,75,54
1500000US360470482004,360470482004,"Block Group 4, Census Tract 482, Kings County, New York",536,111,0,12,0,12,38,56,41,35,87,66,35,28,22,25,79,64,234,90,0,12
1500000US360470484001,360470484001,"Block Group 1, Census Tract 484, Kings County, New York",578,97,0,12,58,47,44,30,61,45,22,27,43,40,43,32,103,72,204,93,0,12
1500000US360470484002,360470484002,"Block Group 2, Census Tract 484, Kings County, New York",298,91,0,12,30,31,20,23,17,19,12,19,58,60,24,38,21,32,71,47,45,38
1500000US360470484003,360470484003,"Block Group 3, Census Tract 484, Kings County, New York",362,81,0,12,8,13,12,15,14,23,32,30,48,50,31,40,49,48,168,72,0,12
1500000US360470485001,360470485001,"Block Group 1, Census Tract 485, Kings County, New York",272,73,0,12,88,60,26,18,35,28,23,20,11,18,19,22,27,31,43,43,0,12
1500000US360470485002,360470485002,"Block Group 2, Census Tract 485, Kings County, New York",519,87,0,12,40,35,35,33,60,39,104,54,18,20,39,39,23,22,200,81,0,12
1500000US360470486001,360470486001,"Block Group 1, Census Tract 486, Kings County, New York",288,83,0,12,19,25,18,21,5,11,46,37,36,40,16,19,5,9,143,72,0,12
1500000US360470486002,360470486002,"Block Group 2, Census Tract 486, Kings County, New York",244,73,14,21,5,8,37,29,10,16,17,27,5,7,15,19,37,32,85,59,19,17
1500000US360470486003,360470486003,"Block Group 3, Census Tract 486, Kings County, New York",118,49,0,12,9,13,0,12,0,12,0,12,13,18,7,12,15,16,66,37,8,12
1500000US360470488001,360470488001,"Block Group 1, Census Tract 488, Kings County, New York",235,88,25,22,14,19,34,40,46,52,0,12,9,13,20,21,8,12,55,36,24,38
1500000US360470488002,360470488002,"Block Group 2, Census Tract 488, Kings County, New York",258,74,0,12,42,42,23,36,7,11,0,12,31,35,0,12,15,17,140,62,0,12
1500000US360470488003,360470488003,"Block Group 3, Census Tract 488, Kings County, New York",408,107,15,17,43,45,16,18,54,51,26,24,0,12,0,12,0,12,254,95,0,12
1500000US360470489001,360470489001,"Block Group 1, Census Tract 489, Kings County, New York",457,106,41,43,10,15,19,21,77,67,84,54,16,14,39,49,33,54,99,68,39,52
1500000US360470489002,360470489002,"Block Group 2, Census Tract 489, Kings County, New York",374,89,0,12,10,15,100,76,31,49,54,55,95,53,35,44,33,38,16,20,0,12
1500000US360470489003,360470489003,"Block Group 3, Census Tract 489, Kings County, New York",613,110,128,86,20,23,69,59,67,48,95,66,94,68,29,27,10,15,72,52,29,45
1500000US360470490001,360470490001,"Block Group 1, Census Tract 490, Kings County, New York",859,194,33,39,0,12,68,75,138,122,41,41,9,18,106,91,70,69,376,168,18,23
1500000US360470490002,360470490002,"Block Group 2, Census Tract 490, Kings County, New York",729,144,15,29,13,21,83,60,15,25,89,92,38,60,0,12,73,58,345,119,58,59
1500000US360470490003,360470490003,"Block Group 3, Census Tract 490, Kings County, New York",33,40,0,12,0,12,0,12,4,23,0,12,13,23,0,12,0,12,16,25,0,12
1500000US360470491001,360470491001,"Block Group 1, Census Tract 491, Kings County, New York",661,135,37,61,105,73,71,67,97,83,67,70,42,38,30,34,59,43,130,65,23,32
1500000US360470491002,360470491002,"Block Group 2, Census Tract 491, Kings County, New York",262,104,0,12,0,12,45,72,36,41,18,27,36,44,0,12,92,99,35,56,0,12
1500000US360470491003,360470491003,"Block Group 3, Census Tract 491, Kings County, New York",607,175,112,119,0,12,55,63,35,40,122,95,49,46,96,83,48,78,90,60,0,12
1500000US360470491004,360470491004,"Block Group 4, Census Tract 491, Kings County, New York",685,141,55,64,78,65,41,39,44,37,118,93,124,72,33,37,93,63,87,69,12,19
1500000US360470492001,360470492001,"Block Group 1, Census Tract 492, Kings County, New York",261,88,11,17,17,28,29,41,12,20,13,21,68,84,0,12,8,12,103,54,0,12
1500000US360470492002,360470492002,"Block Group 2, Census Tract 492, Kings County, New York",166,72,0,12,8,13,0,12,0,12,0,12,38,61,0,12,0,12,66,59,54,56
1500000US360470492003,360470492003,"Block Group 3, Census Tract 492, Kings County, New York",291,90,0,12,27,44,35,37,11,17,23,18,6,10,49,53,45,60,61,45,34,39
