GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US360470403002,360470403002,"Block Group 2, Census Tract 403, Kings County, New York",363,85,135,75,32,38,0,12,10,15,12,19,24,24,0,12,44,57,0,12,10,17,40,36,56,46,0,12,0,12,0,12,0,12
1500000US360470403003,360470403003,"Block Group 3, Census Tract 403, Kings County, New York",389,101,138,85,33,33,19,31,18,22,9,15,34,39,0,12,9,14,22,33,0,12,9,14,32,35,55,58,11,18,0,12,0,12
1500000US360470404001,360470404001,"Block Group 1, Census Tract 404, Kings County, New York",440,74,9,12,20,21,5,7,34,33,37,37,62,42,45,37,0,12,15,24,13,14,49,37,17,17,0,12,36,32,78,54,20,21
1500000US360470404002,360470404002,"Block Group 2, Census Tract 404, Kings County, New York",326,69,50,29,40,39,17,27,17,20,40,39,4,6,38,43,0,12,0,12,21,18,33,26,19,31,0,12,8,11,29,30,10,15
1500000US360470405001,360470405001,"Block Group 1, Census Tract 405, Kings County, New York",274,68,22,25,12,19,4,9,19,26,0,12,0,12,41,26,22,29,8,13,22,23,48,54,8,13,53,36,15,14,0,12,0,12
1500000US360470405002,360470405002,"Block Group 2, Census Tract 405, Kings County, New York",208,44,38,30,0,12,7,10,37,37,0,12,23,22,0,12,7,10,0,12,10,18,25,41,52,54,9,14,0,12,0,12,0,12
1500000US360470406001,360470406001,"Block Group 1, Census Tract 406, Kings County, New York",334,92,0,12,28,39,12,21,29,34,0,12,17,26,16,18,0,12,20,35,43,46,23,17,66,70,31,32,18,20,10,13,21,30
1500000US360470406002,360470406002,"Block Group 2, Census Tract 406, Kings County, New York",217,77,10,15,8,14,34,32,0,12,8,14,6,10,30,36,20,36,20,32,27,27,13,22,9,14,8,12,9,14,15,18,0,12
1500000US360470406003,360470406003,"Block Group 3, Census Tract 406, Kings County, New York",524,105,32,31,30,37,8,12,7,12,18,29,108,63,69,51,19,24,84,57,56,53,8,12,21,28,48,46,16,19,0,12,0,12
1500000US360470407001,360470407001,"Block Group 1, Census Tract 407, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470408001,360470408001,"Block Group 1, Census Tract 408, Kings County, New York",254,65,37,29,36,35,7,12,8,12,0,12,26,40,15,23,7,12,8,13,5,9,29,34,38,38,7,12,26,32,5,8,0,12
1500000US360470408002,360470408002,"Block Group 2, Census Tract 408, Kings County, New York",275,74,52,47,0,12,21,24,13,22,0,12,0,12,50,46,26,41,0,12,15,26,0,12,67,47,16,25,0,12,0,12,15,16
1500000US360470408003,360470408003,"Block Group 3, Census Tract 408, Kings County, New York",529,90,32,43,0,12,33,45,37,36,41,57,6,10,40,37,35,35,40,37,39,37,105,68,68,45,11,18,0,12,23,20,19,27
1500000US360470409001,360470409001,"Block Group 1, Census Tract 409, Kings County, New York",540,84,63,57,61,58,22,32,100,79,10,15,40,40,50,56,0,12,11,17,25,21,57,50,0,12,37,37,38,46,26,41,0,12
1500000US360470409002,360470409002,"Block Group 2, Census Tract 409, Kings County, New York",377,85,72,59,29,35,40,39,22,26,45,41,9,16,45,51,8,12,0,12,0,12,34,35,22,24,31,36,0,12,0,12,20,30
1500000US360470409003,360470409003,"Block Group 3, Census Tract 409, Kings County, New York",330,90,35,38,12,18,41,40,13,20,13,16,34,30,0,12,42,45,0,12,35,38,73,65,0,12,32,34,0,12,0,12,0,12
1500000US360470410001,360470410001,"Block Group 1, Census Tract 410, Kings County, New York",285,56,5,7,14,17,17,21,48,37,12,15,31,40,0,12,26,30,10,12,16,20,38,36,11,12,15,20,3,6,0,12,39,27
1500000US360470410002,360470410002,"Block Group 2, Census Tract 410, Kings County, New York",412,61,24,25,4,6,30,21,26,23,9,9,46,39,13,20,20,18,7,12,29,22,12,12,64,52,89,34,15,24,19,18,5,8
1500000US360470411001,360470411001,"Block Group 1, Census Tract 411, Kings County, New York",422,107,31,35,34,41,23,30,41,63,19,21,0,12,72,61,0,12,0,12,11,18,64,52,55,41,35,44,17,27,20,34,0,12
1500000US360470411002,360470411002,"Block Group 2, Census Tract 411, Kings County, New York",416,112,63,58,115,62,16,18,25,32,71,67,0,12,17,28,17,32,0,12,13,22,9,18,62,51,8,12,0,12,0,12,0,12
1500000US360470411003,360470411003,"Block Group 3, Census Tract 411, Kings County, New York",270,81,37,33,31,34,4,12,15,24,24,38,0,12,0,12,0,12,20,32,40,30,69,52,0,12,0,12,30,42,0,12,0,12
1500000US360470412001,360470412001,"Block Group 1, Census Tract 412, Kings County, New York",414,93,16,19,20,22,38,48,37,27,20,31,24,38,37,32,14,21,15,17,108,79,0,12,45,45,0,12,0,12,40,41,0,12
1500000US360470412002,360470412002,"Block Group 2, Census Tract 412, Kings County, New York",622,107,102,68,7,12,64,56,23,38,7,13,32,35,47,47,68,60,14,21,22,23,28,27,71,47,87,68,13,15,27,22,10,15
1500000US360470413001,360470413001,"Block Group 1, Census Tract 413, Kings County, New York",380,98,65,55,23,22,27,31,12,15,38,34,17,18,9,16,40,45,19,31,6,12,30,41,20,24,71,62,0,12,0,12,3,10
1500000US360470413002,360470413002,"Block Group 2, Census Tract 413, Kings County, New York",292,68,73,59,0,12,0,12,0,12,27,25,25,25,40,39,0,12,36,31,33,37,36,39,11,18,0,12,0,12,11,16,0,12
1500000US360470413003,360470413003,"Block Group 3, Census Tract 413, Kings County, New York",476,101,9,14,11,17,16,20,54,49,80,61,20,32,26,26,25,30,65,52,0,12,25,32,93,68,40,41,12,19,0,12,0,12
1500000US360470414011,360470414011,"Block Group 1, Census Tract 414.01, Kings County, New York",229,56,26,34,0,12,23,22,3,7,17,21,0,12,38,36,7,8,21,32,37,31,0,12,9,10,30,31,0,12,0,12,18,21
1500000US360470414012,360470414012,"Block Group 2, Census Tract 414.01, Kings County, New York",275,54,27,33,0,12,0,12,0,12,0,12,0,12,20,30,21,31,15,18,19,19,98,12,26,25,37,34,8,12,0,12,4,6
1500000US360470414021,360470414021,"Block Group 1, Census Tract 414.02, Kings County, New York",382,65,34,31,39,27,35,36,22,29,15,27,5,9,52,50,5,7,12,17,43,31,38,43,42,28,13,18,7,11,17,18,3,5
1500000US360470414022,360470414022,"Block Group 2, Census Tract 414.02, Kings County, New York",277,65,26,20,44,37,13,16,0,12,30,36,2,4,21,21,6,10,6,9,5,10,25,22,8,14,35,45,20,23,0,12,36,32
1500000US360470415001,360470415001,"Block Group 1, Census Tract 415, Kings County, New York",571,107,33,34,31,36,38,37,46,50,36,37,26,30,50,44,6,11,34,38,84,74,74,55,40,39,28,32,45,50,0,12,0,12
1500000US360470415002,360470415002,"Block Group 2, Census Tract 415, Kings County, New York",483,95,42,47,53,49,7,13,7,12,51,55,16,28,8,12,0,12,37,34,5,11,77,52,65,44,34,38,50,61,31,31,0,12
1500000US360470415003,360470415003,"Block Group 3, Census Tract 415, Kings County, New York",264,86,18,29,27,34,14,22,31,37,0,12,0,12,37,42,11,16,11,18,0,12,50,53,24,25,20,32,0,12,0,12,21,33
1500000US360470416001,360470416001,"Block Group 1, Census Tract 416, Kings County, New York",409,72,46,38,32,33,0,12,19,23,15,17,0,12,8,12,61,44,32,24,16,25,13,14,80,62,50,32,11,18,10,11,16,19
1500000US360470416002,360470416002,"Block Group 2, Census Tract 416, Kings County, New York",344,70,50,39,0,12,34,31,0,12,42,38,44,38,4,7,10,17,34,40,56,53,26,33,20,24,12,20,0,12,12,20,0,12
1500000US360470417001,360470417001,"Block Group 1, Census Tract 417, Kings County, New York",197,59,54,48,33,36,55,55,0,12,0,12,0,12,14,20,0,12,12,19,7,11,12,19,0,12,10,17,0,12,0,12,0,12
1500000US360470417002,360470417002,"Block Group 2, Census Tract 417, Kings County, New York",117,53,13,16,19,17,11,17,0,12,12,19,0,12,0,12,12,19,8,13,31,44,0,12,0,12,11,16,0,12,0,12,0,12
1500000US360470417003,360470417003,"Block Group 3, Census Tract 417, Kings County, New York",449,94,75,59,44,36,22,26,0,12,31,40,0,12,35,51,0,12,7,13,71,64,67,52,71,59,16,26,10,17,0,12,0,12
1500000US360470417004,360470417004,"Block Group 4, Census Tract 417, Kings County, New York",447,113,132,76,56,50,38,43,7,11,54,54,0,12,0,12,22,32,38,41,25,39,10,15,47,50,0,12,18,28,0,12,0,12
1500000US360470418001,360470418001,"Block Group 1, Census Tract 418, Kings County, New York",292,69,22,21,8,9,5,9,111,59,10,11,1,5,16,19,14,21,0,12,26,25,51,42,0,12,2,4,22,35,4,6,0,12
1500000US360470418002,360470418002,"Block Group 2, Census Tract 418, Kings County, New York",399,86,57,32,37,25,24,19,18,23,4,8,87,54,0,12,9,14,0,12,48,39,5,8,14,18,44,48,0,12,0,12,52,44
1500000US360470419001,360470419001,"Block Group 1, Census Tract 419, Kings County, New York",637,106,73,53,36,29,160,85,32,34,0,12,15,18,80,73,35,31,20,24,52,36,16,19,66,52,17,17,0,12,35,35,0,12
1500000US360470419002,360470419002,"Block Group 2, Census Tract 419, Kings County, New York",338,111,91,71,0,12,21,28,30,35,0,12,38,41,8,13,22,34,0,12,48,48,14,26,43,42,3,8,20,31,0,12,0,12
1500000US360470419003,360470419003,"Block Group 3, Census Tract 419, Kings County, New York",236,83,14,22,27,32,0,12,0,12,10,18,28,33,21,35,0,12,0,12,66,60,36,42,7,13,22,35,0,12,0,12,5,11
1500000US360470420001,360470420001,"Block Group 1, Census Tract 420, Kings County, New York",146,46,9,14,15,18,21,33,9,14,0,12,0,12,0,12,6,9,0,12,25,24,13,16,5,9,6,9,11,17,8,14,18,23
1500000US360470420002,360470420002,"Block Group 2, Census Tract 420, Kings County, New York",357,57,27,19,19,16,31,29,18,20,32,35,19,21,0,12,31,26,0,12,38,27,52,32,21,22,38,22,16,17,0,12,15,20
1500000US360470421001,360470421001,"Block Group 1, Census Tract 421, Kings County, New York",311,70,43,34,12,18,53,45,24,27,6,10,14,22,20,32,0,12,0,12,0,12,39,38,36,42,34,37,8,13,0,12,22,35
1500000US360470421002,360470421002,"Block Group 2, Census Tract 421, Kings County, New York",245,73,27,25,23,24,37,42,30,27,38,37,9,15,0,12,28,44,0,12,0,12,0,12,53,39,0,12,0,12,0,12,0,12
1500000US360470421003,360470421003,"Block Group 3, Census Tract 421, Kings County, New York",438,95,50,41,12,18,23,28,40,44,55,54,0,12,0,12,31,39,9,14,64,45,83,64,36,45,16,18,19,31,0,12,0,12
1500000US360470421004,360470421004,"Block Group 4, Census Tract 421, Kings County, New York",261,83,55,40,0,12,9,14,0,12,0,12,42,40,0,12,0,12,28,29,17,27,21,20,31,38,58,55,0,12,0,12,0,12
1500000US360470422001,360470422001,"Block Group 1, Census Tract 422, Kings County, New York",347,95,0,12,34,38,28,26,45,43,46,46,24,38,0,12,0,12,0,12,39,32,36,46,41,38,26,42,20,22,0,12,8,13
1500000US360470422002,360470422002,"Block Group 2, Census Tract 422, Kings County, New York",470,102,23,23,0,12,12,18,18,20,0,12,22,35,0,12,52,55,21,24,55,52,35,35,93,71,71,57,9,15,8,13,51,42
1500000US360470422003,360470422003,"Block Group 3, Census Tract 422, Kings County, New York",258,88,22,35,16,18,9,15,0,12,0,12,0,12,0,12,59,53,0,12,19,28,51,49,11,17,33,40,31,40,0,12,7,14
1500000US360470423001,360470423001,"Block Group 1, Census Tract 423, Kings County, New York",389,89,42,37,58,38,15,24,33,39,53,44,23,28,23,36,0,12,0,12,19,22,68,50,40,40,15,23,0,12,0,12,0,12
1500000US360470423002,360470423002,"Block Group 2, Census Tract 423, Kings County, New York",537,99,16,26,19,22,106,68,25,39,36,42,11,18,82,74,12,14,7,13,9,13,43,41,103,53,14,16,7,15,8,12,39,34
1500000US360470423003,360470423003,"Block Group 3, Census Tract 423, Kings County, New York",280,87,36,42,0,12,39,43,0,12,0,12,11,18,0,12,0,12,41,43,7,11,53,45,35,39,0,12,18,28,40,44,0,12
1500000US360470424001,360470424001,"Block Group 1, Census Tract 424, Kings County, New York",345,78,20,22,23,37,0,12,9,16,50,32,40,48,29,44,26,41,16,20,38,42,0,12,40,28,13,21,36,29,0,12,5,8
1500000US360470424002,360470424002,"Block Group 2, Census Tract 424, Kings County, New York",566,78,11,19,17,18,6,11,70,54,79,54,43,43,50,46,51,41,34,46,8,13,19,22,50,31,66,47,0,12,54,45,8,12
1500000US360470424003,360470424003,"Block Group 3, Census Tract 424, Kings County, New York",340,89,36,44,35,31,24,40,11,18,42,49,0,12,0,12,18,24,23,28,43,38,28,33,27,21,28,35,12,20,0,12,13,19
1500000US360470425001,360470425001,"Block Group 1, Census Tract 425, Kings County, New York",368,77,77,44,21,22,0,12,0,12,35,42,26,31,40,39,14,18,28,40,75,54,7,12,13,21,0,12,32,38,0,12,0,12
1500000US360470425002,360470425002,"Block Group 2, Census Tract 425, Kings County, New York",158,62,29,35,0,12,11,17,8,12,0,12,0,12,0,12,25,32,22,37,9,14,15,17,28,32,11,17,0,12,0,12,0,12
1500000US360470425003,360470425003,"Block Group 3, Census Tract 425, Kings County, New York",473,80,66,47,16,25,34,38,50,40,29,35,81,51,0,12,24,28,0,12,26,24,37,30,98,58,0,12,12,18,0,12,0,12
1500000US360470426001,360470426001,"Block Group 1, Census Tract 426, Kings County, New York",460,101,45,37,59,50,35,45,34,29,40,46,0,12,6,10,53,48,0,12,27,24,40,30,43,46,0,12,21,22,23,27,34,47
1500000US360470426002,360470426002,"Block Group 2, Census Tract 426, Kings County, New York",613,98,73,52,43,42,37,36,46,52,21,34,21,34,7,12,18,19,44,41,88,59,45,41,57,38,63,48,31,38,0,12,19,22
1500000US360470426003,360470426003,"Block Group 3, Census Tract 426, Kings County, New York",377,95,64,55,46,35,18,28,0,12,36,45,23,38,0,12,0,12,28,28,8,12,58,51,18,19,48,41,11,16,11,16,8,12
1500000US360470427001,360470427001,"Block Group 1, Census Tract 427, Kings County, New York",319,88,26,33,33,40,52,42,29,33,24,39,27,20,0,12,0,12,34,33,23,35,14,22,38,44,0,12,11,22,8,12,0,12
1500000US360470427002,360470427002,"Block Group 2, Census Tract 427, Kings County, New York",642,108,80,47,32,41,63,44,64,46,43,48,46,51,34,39,20,32,19,21,20,25,82,56,59,45,42,48,18,20,20,22,0,12
1500000US360470427003,360470427003,"Block Group 3, Census Tract 427, Kings County, New York",468,103,73,59,37,46,0,12,13,21,33,41,76,60,17,29,0,12,44,50,49,55,0,12,70,52,28,31,19,30,0,12,9,14
1500000US360470427004,360470427004,"Block Group 4, Census Tract 427, Kings County, New York",257,80,0,12,17,26,0,12,0,12,0,12,0,12,0,12,23,26,41,46,54,61,70,47,19,21,10,16,16,25,7,10,0,12
1500000US360470428001,360470428001,"Block Group 1, Census Tract 428, Kings County, New York",534,91,84,56,36,31,52,50,39,40,0,12,0,12,26,32,28,26,12,18,59,49,45,39,75,54,38,39,22,36,18,19,0,12
1500000US360470428002,360470428002,"Block Group 2, Census Tract 428, Kings County, New York",437,85,33,30,19,20,24,22,5,8,34,36,48,36,0,12,0,12,0,12,63,58,19,22,60,53,39,27,28,33,53,43,12,20
1500000US360470428003,360470428003,"Block Group 3, Census Tract 428, Kings County, New York",475,86,45,29,21,20,38,35,22,36,53,52,5,9,89,49,38,49,0,12,33,33,16,17,20,23,54,40,15,17,18,28,8,14
1500000US360470429001,360470429001,"Block Group 1, Census Tract 429, Kings County, New York",402,94,92,66,55,50,24,39,43,41,9,14,0,12,7,12,28,34,30,37,0,12,7,12,21,21,25,24,18,28,43,48,0,12
1500000US360470429002,360470429002,"Block Group 2, Census Tract 429, Kings County, New York",540,114,72,64,35,42,17,26,23,25,19,22,18,27,30,45,51,44,67,54,10,15,48,46,96,60,17,29,9,14,28,29,0,12
1500000US360470429003,360470429003,"Block Group 3, Census Tract 429, Kings County, New York",454,99,16,26,47,40,54,53,26,25,27,35,31,35,19,21,60,49,53,49,61,55,9,14,28,33,15,25,8,12,0,12,0,12
1500000US360470429004,360470429004,"Block Group 4, Census Tract 429, Kings County, New York",447,112,52,41,15,17,12,19,43,44,33,43,0,12,23,36,0,12,54,53,26,34,127,78,42,38,20,27,0,12,0,12,0,12
1500000US360470430001,360470430001,"Block Group 1, Census Tract 430, Kings County, New York",413,95,16,18,18,23,43,45,29,28,16,23,6,10,0,12,29,41,29,41,35,39,32,37,41,40,41,43,38,55,40,44,0,12
1500000US360470430002,360470430002,"Block Group 2, Census Tract 430, Kings County, New York",345,75,36,27,47,43,31,37,0,12,0,12,25,25,33,44,13,18,0,12,7,11,61,40,37,31,44,47,11,20,0,12,0,12
1500000US360470430003,360470430003,"Block Group 3, Census Tract 430, Kings County, New York",443,94,61,40,31,23,52,48,32,36,10,17,55,46,40,41,7,12,0,12,20,20,72,60,52,49,0,12,0,12,11,19,0,12
1500000US360470431001,360470431001,"Block Group 1, Census Tract 431, Kings County, New York",447,96,99,68,32,29,21,33,83,60,36,56,0,12,9,15,0,12,19,30,25,30,33,28,54,54,0,12,23,28,13,21,0,12
1500000US360470431002,360470431002,"Block Group 2, Census Tract 431, Kings County, New York",311,83,69,51,39,37,20,32,11,17,21,33,7,10,20,22,42,51,8,14,11,17,35,44,18,28,0,12,0,12,10,15,0,12
1500000US360470431003,360470431003,"Block Group 3, Census Tract 431, Kings County, New York",499,107,71,56,18,29,67,57,63,54,33,39,88,70,0,12,31,39,28,36,40,48,19,20,21,34,0,12,0,12,0,12,20,22
1500000US360470431004,360470431004,"Block Group 4, Census Tract 431, Kings County, New York",509,104,78,53,16,25,77,64,34,40,24,38,36,42,30,38,21,32,11,17,7,13,69,64,13,16,76,67,17,27,0,12,0,12
1500000US360470432001,360470432001,"Block Group 1, Census Tract 432, Kings County, New York",409,77,17,20,34,34,8,14,17,19,45,46,21,20,7,12,0,12,36,40,29,27,7,10,54,42,51,45,21,33,45,34,17,27
1500000US360470432002,360470432002,"Block Group 2, Census Tract 432, Kings County, New York",675,98,98,42,40,36,87,63,33,40,43,45,15,23,16,17,48,36,19,25,76,59,51,47,86,58,43,35,12,18,8,13,0,12
1500000US360470432003,360470432003,"Block Group 3, Census Tract 432, Kings County, New York",418,75,15,16,35,35,52,45,10,15,22,24,41,44,71,59,21,26,40,28,7,12,18,30,24,23,30,24,7,13,17,29,8,13
1500000US360470433001,360470433001,"Block Group 1, Census Tract 433, Kings County, New York",485,92,149,72,35,38,47,42,68,50,0,12,26,41,0,12,10,15,21,33,45,47,62,58,22,34,0,12,0,12,0,12,0,12
1500000US360470433002,360470433002,"Block Group 2, Census Tract 433, Kings County, New York",254,87,10,17,0,12,26,40,18,29,0,12,34,44,0,12,38,41,0,12,44,45,9,15,55,63,0,12,0,12,0,12,20,26
1500000US360470433003,360470433003,"Block Group 3, Census Tract 433, Kings County, New York",675,111,108,55,100,79,43,46,19,22,55,60,21,34,0,12,37,38,17,23,74,65,63,58,54,51,23,35,33,43,20,30,8,14
1500000US360470434001,360470434001,"Block Group 1, Census Tract 434, Kings County, New York",499,86,60,50,31,38,21,24,53,39,33,32,65,50,24,24,27,34,29,37,23,34,15,18,55,47,29,35,0,12,16,25,18,29
1500000US360470434002,360470434002,"Block Group 2, Census Tract 434, Kings County, New York",319,79,24,23,36,35,23,28,31,34,18,20,18,19,0,12,0,12,19,32,0,12,57,45,29,41,15,25,12,19,8,12,29,24
1500000US360470434003,360470434003,"Block Group 3, Census Tract 434, Kings County, New York",454,77,62,40,42,33,29,35,0,12,0,12,14,22,8,14,21,34,32,37,25,34,60,49,76,59,38,27,8,14,27,31,12,18
1500000US360470435001,360470435001,"Block Group 1, Census Tract 435, Kings County, New York",457,109,89,65,0,12,61,48,37,43,11,17,55,61,11,18,25,41,18,26,19,25,14,23,40,47,35,55,17,27,15,25,10,16
1500000US360470435002,360470435002,"Block Group 2, Census Tract 435, Kings County, New York",494,118,32,38,71,59,0,12,27,39,119,78,28,44,40,48,0,12,29,31,32,39,49,44,34,33,33,43,0,12,0,12,0,12
1500000US360470435003,360470435003,"Block Group 3, Census Tract 435, Kings County, New York",527,108,36,43,21,33,18,27,50,46,11,16,43,56,22,34,47,48,19,25,76,70,45,50,47,50,0,12,51,56,22,34,19,30
1500000US360470436001,360470436001,"Block Group 1, Census Tract 436, Kings County, New York",657,105,58,51,75,50,60,56,30,38,46,35,12,18,7,11,8,12,37,42,0,12,116,55,122,98,39,42,0,12,25,25,22,22
1500000US360470436002,360470436002,"Block Group 2, Census Tract 436, Kings County, New York",490,104,24,22,68,42,61,56,32,39,5,8,52,45,23,27,79,88,0,12,18,20,27,24,57,38,7,11,24,30,0,12,13,19
1500000US360470436003,360470436003,"Block Group 3, Census Tract 436, Kings County, New York",490,114,122,73,34,36,47,48,7,11,43,47,0,12,9,15,22,34,36,57,37,41,43,41,55,43,11,15,9,14,9,14,6,10
1500000US360470437001,360470437001,"Block Group 1, Census Tract 437, Kings County, New York",607,102,40,40,27,33,0,12,60,48,30,29,71,61,34,40,47,41,45,45,51,49,93,57,46,45,34,38,21,24,0,12,8,13
1500000US360470437002,360470437002,"Block Group 2, Census Tract 437, Kings County, New York",326,95,37,36,0,12,28,31,18,30,28,36,8,13,10,16,23,22,11,16,67,52,69,43,0,12,0,12,27,38,0,12,0,12
1500000US360470437003,360470437003,"Block Group 3, Census Tract 437, Kings County, New York",405,103,74,62,14,20,40,41,9,14,50,42,0,12,17,20,38,29,0,12,27,31,44,49,38,40,37,43,17,21,0,12,0,12
1500000US360470437004,360470437004,"Block Group 4, Census Tract 437, Kings County, New York",326,81,45,41,28,34,17,28,47,48,0,12,0,12,30,35,20,31,9,14,22,33,33,30,14,27,42,30,0,12,19,28,0,12
1500000US360470438001,360470438001,"Block Group 1, Census Tract 438, Kings County, New York",364,64,53,36,31,26,53,39,19,20,30,30,27,31,0,12,10,16,11,12,0,12,50,46,43,30,8,11,0,12,15,19,14,17
1500000US360470438002,360470438002,"Block Group 2, Census Tract 438, Kings County, New York",537,78,49,41,35,28,68,50,30,23,0,12,21,24,23,22,6,10,38,32,22,17,56,45,78,42,49,38,62,30,0,12,0,12
1500000US360470439001,360470439001,"Block Group 1, Census Tract 439, Kings County, New York",445,114,68,59,0,12,33,39,16,26,35,45,9,17,65,60,31,22,11,17,97,66,36,42,20,23,0,12,24,27,0,12,0,12
1500000US360470439002,360470439002,"Block Group 2, Census Tract 439, Kings County, New York",534,100,120,58,8,15,10,17,42,42,61,59,46,50,53,40,41,47,25,40,24,25,0,12,25,36,17,28,11,20,0,12,51,47
1500000US360470439003,360470439003,"Block Group 3, Census Tract 439, Kings County, New York",307,106,50,45,49,49,9,15,31,46,25,40,0,12,0,12,10,15,0,12,32,38,20,22,32,30,0,12,49,54,0,12,0,12
1500000US360470440001,360470440001,"Block Group 1, Census Tract 440, Kings County, New York",377,79,10,12,53,43,20,23,38,34,3,6,5,8,38,44,0,12,11,11,15,17,24,17,100,60,5,7,13,16,31,24,11,17
1500000US360470440002,360470440002,"Block Group 2, Census Tract 440, Kings County, New York",240,64,5,8,17,24,20,18,23,36,7,10,6,9,14,15,0,12,0,12,39,29,17,15,26,40,5,8,18,24,19,24,24,21
1500000US360470440003,360470440003,"Block Group 3, Census Tract 440, Kings County, New York",246,54,27,19,19,30,10,12,20,22,23,20,31,30,5,9,27,35,19,20,0,12,10,15,22,28,5,7,18,20,5,8,5,8
1500000US360470441001,360470441001,"Block Group 1, Census Tract 441, Kings County, New York",716,125,94,66,17,20,48,47,20,31,13,20,46,49,0,12,10,16,69,58,154,89,44,42,104,74,19,24,21,32,24,39,33,39
1500000US360470441002,360470441002,"Block Group 2, Census Tract 441, Kings County, New York",584,123,105,67,40,41,51,43,12,18,24,41,99,62,0,12,9,19,0,12,67,48,46,48,86,65,26,36,19,31,0,12,0,12
1500000US360470441003,360470441003,"Block Group 3, Census Tract 441, Kings County, New York",609,122,134,69,51,41,23,35,0,12,13,20,16,26,75,60,27,44,39,48,16,22,9,15,94,72,43,29,11,18,58,52,0,12
